transaction_id,customer_id,customer_age_days,lifetime_value,previous_success_rate,average_order_value,previous_recovery_successes,days_since_last_purchase,amount,event_type,failure_reason,timestamp,time_of_day,day_of_week,attempts_so_far,last_contact_time,opted_out,allowed_interventions,intervention,recovered,recovered_amount,time_to_recovery_hours,previous_payment_failures
TXN002094,CUST00656,1149,9060.53,0.0,149.41,0,25,220.88,checkout_abandoned,insufficient_funds,2026-07-02T02:56:41.807416,2,3,0,2026-06-13T00:17:49.475234,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN002095,CUST01068,501,6847.97,0.5,258.87,0,104,201.25,payment_failed,otp_timeout,2026-07-02T03:00:28.123013,3,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN002096,CUST00757,575,989.45,1.0,306.43,2,6,338.1,checkout_abandoned,insufficient_funds,2026-07-02T03:08:37.855933,3,3,0,2026-06-26T01:31:30.484077,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,338.1,9.39,0
TXN002097,CUST01186,214,5092.92,0.5,505.63,1,2,550.1,payment_failed,otp_timeout,2026-07-02T03:43:29.261612,3,3,0,2026-06-29T04:52:05.632658,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,550.1,7.3,1
TXN002098,CUST01211,1173,3152.81,0.0,766.69,0,59,438.18,payment_failed,bank_decline,2026-07-02T03:47:57.428787,3,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002099,CUST00634,275,40305.79,0.0,201.72,0,100,156.01,checkout_abandoned,bank_decline,2026-07-02T04:23:14.197868,4,3,0,2026-06-21T17:07:31.759495,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,156.01,23.04,2
TXN002100,CUST00450,1440,1388.36,1.0,500.01,1,29,379.21,checkout_abandoned,price_hesitation,2026-07-02T04:25:15.585374,4,3,0,2026-06-02T14:24:27.646166,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN002101,CUST00885,1102,21893.24,0.0,339.27,0,139,370.47,checkout_abandoned,bank_decline,2026-07-02T04:44:30.703388,4,3,0,2026-06-21T13:21:32.215943,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,3
TXN002102,CUST01103,226,9986.75,0.0,527.05,0,36,284.24,checkout_abandoned,insufficient_funds,2026-07-02T04:45:29.196707,4,3,0,2026-06-26T21:52:03.827874,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002103,CUST01489,762,3048.42,0.5,279.51,0,51,403.76,payment_failed,otp_timeout,2026-07-02T04:51:37.128483,4,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,403.76,0.27,0
TXN002104,CUST00454,895,4476.8,0.0,286.07,0,89,284.21,payment_failed,insufficient_funds,2026-07-02T04:51:56.313180,4,3,0,2026-06-22T19:14:39.410713,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,4
TXN002105,CUST00268,919,3523.18,0.5,754.94,0,67,596.52,checkout_abandoned,gateway_error,2026-07-02T05:19:36.150473,5,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,596.52,6.43,0
TXN002106,CUST00643,721,12685.31,0.0,2070.86,0,102,1354.93,payment_failed,insufficient_funds,2026-07-02T06:14:54.104673,6,3,0,2026-06-14T04:43:16.721056,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002107,CUST01011,1200,4750.88,0.5,817.23,0,31,1468.1,payment_failed,gateway_error,2026-07-02T07:01:25.235095,7,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,1468.1,9.7,0
TXN002108,CUST00290,1211,1263.58,0.667,230.24,2,13,255.6,payment_failed,bank_decline,2026-07-02T07:17:11.649828,7,3,0,2026-06-19T06:55:57.905445,True,no_action,no_action,True,255.6,0.35,1
TXN002109,CUST00438,122,331.64,1.0,296.5,1,16,186.31,payment_failed,bank_decline,2026-07-02T07:18:29.981227,7,3,0,2026-06-16T04:58:13.156664,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN002110,CUST01115,735,5414.09,0.0,278.99,0,77,347.54,payment_failed,insufficient_funds,2026-07-02T08:44:21.240354,8,3,0,2026-06-21T17:29:26.650825,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,347.54,7.65,1
TXN002111,CUST00328,212,1717.82,0.5,116.63,0,75,154.75,payment_failed,bank_decline,2026-07-02T08:49:10.261627,8,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN002112,CUST00229,265,88.83,0.5,539.94,0,100,427.11,payment_failed,otp_timeout,2026-07-02T08:49:23.285841,8,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,427.11,1.23,0
TXN002113,CUST01076,1067,3428.79,0.0,430.67,0,53,756.05,payment_failed,insufficient_funds,2026-07-02T09:13:46.048741,9,3,1,2026-07-01T15:14:00.260296,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,756.05,15.39,1
TXN002114,CUST00430,127,6017.72,0.0,175.14,0,115,164.91,checkout_abandoned,insufficient_funds,2026-07-02T09:35:59.512387,9,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002115,CUST00412,419,2311.29,0.5,319.45,0,76,269.2,checkout_abandoned,bank_decline,2026-07-02T09:37:19.169024,9,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN002116,CUST01299,45,8302.1,1.0,489.85,4,3,352.04,checkout_abandoned,price_hesitation,2026-07-02T10:17:34.658789,10,3,0,2026-06-29T03:30:07.974836,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,352.04,3.52,0
TXN002117,CUST00909,138,16084.76,0.0,412.33,0,66,435.28,checkout_abandoned,price_hesitation,2026-07-02T10:28:00.170061,10,3,0,2026-06-26T01:02:22.254308,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,5
TXN002118,CUST01325,282,1646.21,0.5,223.76,0,111,438.97,checkout_abandoned,otp_timeout,2026-07-02T11:08:57.250224,11,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,438.97,1.52,0
TXN002119,CUST00743,406,8149.21,1.0,212.35,1,25,188.55,checkout_abandoned,insufficient_funds,2026-07-02T11:25:25.179213,11,3,0,2026-06-06T16:58:07.509193,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN002120,CUST01377,1128,2028.44,0.5,234.47,0,93,294.9,payment_failed,gateway_error,2026-07-02T11:39:27.950248,11,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,294.9,1.03,0
TXN002121,CUST01012,369,3882.32,0.5,173.27,0,40,206.8,checkout_abandoned,otp_timeout,2026-07-02T12:06:36.536214,12,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,206.8,0.81,0
TXN002122,CUST00390,1120,25238.81,0.5,121.41,1,16,126.4,payment_failed,gateway_error,2026-07-02T12:12:45.631917,12,3,0,2026-06-16T04:38:26.085580,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,126.4,15.81,1
TXN002123,CUST00582,161,9659.5,0.5,558.12,1,19,287.29,payment_failed,gateway_error,2026-07-02T12:14:14.037647,12,3,0,2026-06-12T12:51:47.574305,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN002124,CUST00811,1318,6907.28,0.667,465.5,2,5,705.96,payment_failed,bank_decline,2026-07-02T12:56:25.758729,12,3,0,2026-06-27T04:12:48.379168,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN002125,CUST00573,74,472.43,1.0,242.31,1,4,225.02,payment_failed,gateway_error,2026-07-02T13:25:27.586387,13,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,225.02,0.07,0
TXN002126,CUST01292,666,10144.4,0.0,226.93,0,104,169.79,checkout_abandoned,otp_timeout,2026-07-02T13:59:55.826886,13,3,0,2026-06-23T09:42:39.504157,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002127,CUST00533,427,6851.12,0.0,353.66,0,82,508.85,payment_failed,insufficient_funds,2026-07-02T14:17:52.439475,14,3,0,2026-06-26T18:21:45.292693,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,2
TXN002128,CUST01128,834,3219.54,1.0,456.5,1,23,288.21,payment_failed,insufficient_funds,2026-07-02T14:54:10.512835,14,3,0,2026-06-09T09:52:16.274911,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN002129,CUST00711,784,1768.9,0.0,556.58,0,138,568.01,payment_failed,insufficient_funds,2026-07-02T15:00:47.247680,15,3,0,2026-06-03T10:12:45.186559,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002130,CUST00332,465,5544.78,1.0,254.63,1,8,128.26,payment_failed,insufficient_funds,2026-07-02T15:27:00.625870,15,3,0,2026-06-24T09:47:26.199157,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN002131,CUST01360,124,7692.42,0.667,486.39,2,6,482.55,payment_failed,insufficient_funds,2026-07-02T15:44:21.368221,15,3,0,2026-06-26T14:55:34.665056,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,1
TXN002132,CUST00279,125,12162.69,0.0,691.68,0,77,338.78,checkout_abandoned,price_hesitation,2026-07-02T15:51:39.578366,15,3,0,2026-06-29T05:08:26.415650,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,2
TXN002133,CUST00218,671,13826.17,0.0,600.24,0,104,299.16,payment_failed,insufficient_funds,2026-07-02T15:55:42.865037,15,3,0,2026-06-22T16:58:10.074754,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,299.16,6.22,1
TXN002134,CUST00906,617,372.89,0.0,321.95,0,34,426.04,payment_failed,price_hesitation,2026-07-02T16:22:21.980704,16,3,0,2026-06-08T01:53:12.877416,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,426.04,1.88,1
TXN002135,CUST00442,199,3714.25,0.5,268.16,0,108,265.81,payment_failed,price_hesitation,2026-07-02T16:23:20.981041,16,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN002136,CUST00295,781,1598.55,1.0,232.31,2,11,104.41,payment_failed,otp_timeout,2026-07-02T16:26:30.418170,16,3,0,2026-06-20T16:47:01.814973,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,104.41,9.44,0
TXN002137,CUST00593,1469,7664.46,0.5,239.78,1,30,206.06,checkout_abandoned,price_hesitation,2026-07-02T16:40:42.008916,16,3,0,2026-06-04T13:40:29.191529,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,206.06,11.01,1
TXN002138,CUST00910,1155,1284.52,0.25,493.27,1,26,275.22,payment_failed,price_hesitation,2026-07-02T17:21:52.377469,17,3,0,2026-07-01T14:21:23.987376,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,3
TXN002139,CUST00802,773,3798.88,1.0,420.38,1,10,499.33,payment_failed,price_hesitation,2026-07-02T18:12:03.362056,18,3,0,2026-06-21T18:47:55.594335,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,499.33,27.85,0
TXN002140,CUST01285,74,16897.92,0.5,887.91,1,28,1079.9,payment_failed,price_hesitation,2026-07-02T18:54:18.601689,18,3,0,2026-06-27T02:22:19.835307,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002141,CUST01342,179,6635.23,0.0,155.46,0,42,261.28,payment_failed,gateway_error,2026-07-02T19:14:43.457219,19,3,0,2026-06-30T21:23:49.160224,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,261.28,7.66,3
TXN002142,CUST00442,199,3714.25,0.0,268.16,0,108,166.75,payment_failed,otp_timeout,2026-07-02T19:17:37.271741,19,3,1,2026-07-02T16:23:20.981041,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002143,CUST00534,866,2212.92,0.0,631.06,0,58,566.14,payment_failed,price_hesitation,2026-07-02T20:00:01.304446,20,3,1,2026-07-02T02:46:27.592996,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,2
TXN002144,CUST00184,743,2478.9,0.0,196.46,0,107,173.95,payment_failed,bank_decline,2026-07-02T20:10:34.085919,20,3,0,2026-06-28T21:31:22.571461,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,2
TXN002145,CUST01247,697,4458.31,0.0,105.89,0,81,168.91,payment_failed,price_hesitation,2026-07-02T20:11:13.298794,20,3,0,2026-06-17T18:22:08.028327,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN002146,CUST00626,508,7041.16,0.0,234.95,0,74,123.66,payment_failed,insufficient_funds,2026-07-02T20:38:52.159030,20,3,0,2026-06-11T10:28:12.512301,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,2
TXN002147,CUST01349,893,3961.57,0.5,550.33,0,41,751.15,payment_failed,price_hesitation,2026-07-02T21:11:09.371514,21,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN002148,CUST01388,1336,2042.71,0.5,529.49,0,70,556.17,payment_failed,insufficient_funds,2026-07-02T21:12:01.719003,21,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,556.17,3.31,0
TXN002149,CUST01179,38,1505.21,0.0,245.52,0,86,408.79,checkout_abandoned,gateway_error,2026-07-02T21:19:12.205511,21,3,0,2026-07-01T20:14:40.236281,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,1
TXN002150,CUST00741,1144,2214.82,0.5,324.91,0,65,337.73,checkout_abandoned,otp_timeout,2026-07-02T21:50:41.176376,21,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN002151,CUST01114,292,9288.46,0.0,341.63,0,126,282.91,payment_failed,bank_decline,2026-07-02T22:15:49.125355,22,3,0,2026-06-01T23:41:25.629412,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002152,CUST01398,38,6226.74,0.333,407.04,1,14,292.65,payment_failed,bank_decline,2026-07-02T22:59:09.423014,22,3,0,2026-06-18T12:23:55.145220,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,292.65,5.92,2
TXN002153,CUST00419,759,4935.34,0.0,232.5,0,91,219.25,payment_failed,gateway_error,2026-07-02T23:14:40.655686,23,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN002154,CUST01305,1007,973.61,0.0,846.34,0,139,609.03,payment_failed,insufficient_funds,2026-07-02T23:43:38.395462,23,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002155,CUST01199,930,979.65,0.5,690.24,0,101,328.92,checkout_abandoned,gateway_error,2026-07-02T23:47:57.716239,23,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,328.92,0.41,0
TXN002156,CUST00999,769,1127.52,1.0,602.51,1,8,461.59,payment_failed,insufficient_funds,2026-07-03T00:03:53.642355,0,4,0,2026-06-24T10:24:07.390773,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,461.59,0.38,0
TXN002157,CUST00095,433,6922.96,0.25,411.5,1,25,274.95,payment_failed,bank_decline,2026-07-03T00:13:43.434062,0,4,0,2026-06-07T08:22:29.552029,True,no_action,no_action,False,0.0,,3
TXN002158,CUST00674,933,627.45,0.5,221.99,0,72,342.61,checkout_abandoned,insufficient_funds,2026-07-03T00:26:27.542379,0,4,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN002159,CUST01087,1485,4911.73,0.0,503.92,0,54,275.99,checkout_abandoned,insufficient_funds,2026-07-03T00:38:47.543401,0,4,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,1
TXN002160,CUST00016,770,11562.75,0.0,322.64,0,81,360.72,payment_failed,insufficient_funds,2026-07-03T01:04:30.776965,1,4,0,2026-07-01T20:50:29.802151,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,1
TXN002161,CUST00918,382,4959.75,0.0,455.99,0,119,395.82,payment_failed,bank_decline,2026-07-03T01:10:35.716112,1,4,0,2026-06-05T23:43:59.396322,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,2
TXN002162,CUST00828,1295,9011.99,1.0,563.06,1,23,844.86,checkout_abandoned,price_hesitation,2026-07-03T01:29:47.076419,1,4,0,2026-06-09T09:53:51.365208,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,844.86,1.12,0
TXN002163,CUST01454,858,7104.95,0.5,145.97,0,13,142.47,payment_failed,gateway_error,2026-07-03T01:47:50.327350,1,4,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN002164,CUST00909,138,16084.76,0.0,412.33,0,66,644.07,checkout_abandoned,bank_decline,2026-07-03T02:04:26.112909,2,4,1,2026-07-02T10:28:00.170061,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,6
TXN002165,CUST00904,688,6073.34,1.0,382.06,3,7,337.33,payment_failed,gateway_error,2026-07-03T02:55:28.889107,2,4,0,2026-06-25T23:55:37.964652,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,337.33,1.6,0
TXN002166,CUST00909,138,16084.76,0.0,412.33,0,66,394.9,checkout_abandoned,bank_decline,2026-07-03T03:19:13.796268,3,4,2,2026-07-03T02:04:26.112909,False,escalate_to_human;no_action,no_action,False,0.0,,7
TXN002167,CUST00414,27,4099.29,0.5,654.67,1,20,1372.61,checkout_abandoned,bank_decline,2026-07-03T03:55:45.967365,3,4,0,2026-06-13T00:35:12.781695,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,1
TXN002168,CUST00644,1155,3236.81,0.0,172.15,0,126,262.98,payment_failed,insufficient_funds,2026-07-03T04:14:28.178843,4,4,0,2026-06-06T17:17:20.931748,True,no_action,no_action,False,0.0,,2
TXN002169,CUST00145,1280,12260.46,0.0,802.76,0,108,893.9,payment_failed,price_hesitation,2026-07-03T04:16:39.986794,4,4,0,2026-06-26T16:45:35.765267,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,4
TXN002170,CUST00366,704,1055.83,0.0,347.11,0,140,339.61,checkout_abandoned,bank_decline,2026-07-03T04:30:27.348898,4,4,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002171,CUST00675,1088,38122.1,0.5,159.77,0,103,187.0,payment_failed,otp_timeout,2026-07-03T05:03:49.173341,5,4,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,187.0,5.0,0
TXN002172,CUST00933,974,3215.72,1.0,304.78,1,29,229.83,payment_failed,otp_timeout,2026-07-03T06:43:13.562004,6,4,0,2026-06-03T12:37:18.612835,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN002173,CUST00861,1391,4153.35,1.0,169.82,2,9,301.44,checkout_abandoned,gateway_error,2026-07-03T08:27:48.799100,8,4,0,2026-06-24T06:50:18.902989,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,301.44,12.7,0
TXN002174,CUST00829,44,7593.59,0.5,775.99,1,24,1158.14,checkout_abandoned,bank_decline,2026-07-03T08:31:04.996107,8,4,0,2026-06-13T22:29:32.404341,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002175,CUST00170,160,1965.81,0.0,101.85,0,60,81.13,payment_failed,otp_timeout,2026-07-03T09:28:44.649412,9,4,0,2026-06-10T21:58:58.074344,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN002176,CUST00655,799,7339.22,0.333,100.0,1,24,59.43,payment_failed,price_hesitation,2026-07-03T09:29:32.465382,9,4,0,2026-06-22T16:00:45.785701,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,59.43,15.11,2
TXN002177,CUST00248,1180,13585.98,1.0,491.36,1,20,571.22,payment_failed,insufficient_funds,2026-07-03T09:32:25.551401,9,4,0,2026-06-13T02:45:28.625621,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,571.22,17.86,0
